	Price	Distance	Car	BuildingArea	YearBuilt
17615	390000.0	3.4	1.0	60.0	2000.0
17618	1410000.0	5.4	1.0	113.0	1930.0
17624	710500.0	16.3	1.0	120.0	1975.0
17625	752000.0	16.3	2.0	102.0	1950.0
17626	622000.0	16.3	2.0	113.0	1970.0
17629	650000.0	6.4	2.0	128.0	2016.0
17630	435000.0	6.4	1.0	96.0	2017.0
17634	1340000.0	4.3	3.0	155.0	1920.0
17636	450000.0	17.4	1.0	96.0	1970.0
17637	440000.0	17.4	2.0	112.0	1992.0
17640	550000.0	31.7	2.0	194.0	1970.0
17641	373500.0	31.7	2.0	118.0	1980.0
17644	640000.0	20.0	1.0	72.0	1972.0
17646	940000.0	20.0	2.0	157.9352	1989.0
17651	705000.0	17.9	2.0	161.0	1970.0
17652	790000.0	17.9	2.0	186.0	1990.0
17654	704500.0	17.9	2.0	130.0	1970.0
17655	550000.0	17.9	1.0	175.0	1970.0
17656	598000.0	17.9	1.0	122.0	1990.0
17657	592000.0	17.9	1.0	128.0	1992.0
17658	602000.0	17.9	1.0	136.0	1977.0
17662	735000.0	28.8	2.0	160.0	1980.0
17665	1270000.0	6.2	3.0	152.0	1925.0
17666	650000.0	26.5	2.0	126.8	1976.0
17669	1400000.0	21.5	2.0	313.0	2007.0
17670	1627000.0	21.5	2.0	233.0	2007.0
17675	1850000.0	14.2	1.0	153.0	1960.0
17679	1820000.0	10.1	1.0	265.0	1915.0
17685	785000.0	1.8	1.0	95.0	2008.0
17689	676000.0	15.4	1.0	84.0	1970.0
17690	1002000.0	15.4	2.0	143.0	1960.0
17691	1175000.0	15.4	2.0	170.0	2011.0
17695	875000.0	12.3	2.0	144.0	2006.0
17698	774000.0	15.5	2.0	147.0	2000.0
17702	327000.0	11.4	1.0	32.0	1960.0
17703	1900000.0	11.4	2.0	210.0	1920.0
17704	2185000.0	21.5	3.0	213.0	2010.0
17709	1210000.0	8.5	1.0	226.0	2012.0
17726	351000.0	12.0	1.0	63.0	1950.0
17739	1725000.0	19.9	2.0	310.0	2002.0
17740	633000.0	19.9	2.0	95.0	2005.0
17742	1090000.0	21.3	2.0	115.0	1950.0
17745	936000.0	23.5	2.0	190.0	1980.0
17746	860000.0	23.5	2.0	220.0	2001.0
17748	850000.0	15.2	2.0	327.0	2017.0
17752	800000.0	35.4	0.0	207.0	1969.0
17754	1720000.0	1.9	2.0	137.0	1998.0
17755	690000.0	20.5	2.0	196.0	2005.0
17756	875000.0	20.5	2.0	332.0	2004.0
17757	420000.0	20.5	2.0	101.0	2011.0
17758	677500.0	20.5	2.0	195.0	2005.0
17759	600000.0	2.7	1.0	62.0	1972.0
17760	762500.0	2.7	1.0	79.0	2003.0
17761	1855500.0	2.7	1.0	216.0	1880.0
17763	802000.0	6.2	1.0	100.6	1900.0
17766	631000.0	14.0	3.0	158.0	1970.0
17768	582000.0	14.0	0.0	94.0	1960.0
17771	468000.0	5.0	1.0	55.0	2000.0
17772	470000.0	5.0	1.0	44.4	2009.0
17774	750000.0	8.2	2.0	94.0	1970.0
17777	410000.0	31.7	2.0	164.0	1986.0
17778	512500.0	31.7	2.0	139.0	1960.0
17779	830500.0	10.5	2.0	111.0	1950.0
17783	551000.0	10.5	2.0	105.0	1974.0
17784	450000.0	10.5	2.0	104.0	1970.0
17791	1635000.0	15.5	2.0	215.0	1985.0
17794	1138000.0	12.4	2.0	184.0	1970.0
17795	477000.0	27.0	1.0	102.0	1960.0
17796	605000.0	15.3	2.0	114.0	1975.0
17797	610000.0	15.3	2.0	131.0	1970.0
17798	580000.0	15.3	2.0	140.0	1975.0
17799	415000.0	7.0	1.0	39.0	1970.0
17800	905000.0	7.0	0.0	100.0	1960.0
17803	451000.0	18.4	2.0	134.0	2010.0
17805	895000.0	12.9	2.0	267.0	1999.0
17806	586000.0	12.9	3.0	158.0	1975.0
17810	1055000.0	14.7	2.0	203.0	1997.0
17814	529000.0	14.7	2.0	143.0	1980.0
17815	484000.0	14.7	0.0	100.0	1960.0
17817	670000.0	3.1	1.0	90.0	1996.0
17818	510000.0	3.1	1.0	66.0	2007.0
17819	410000.0	16.5	2.0	107.0	1970.0
17828	410000.0	4.6	1.0	51.0	1960.0
17831	478000.0	27.2	2.0	151.54	2008.0
17834	1285000.0	6.3	1.0	124.0	1900.0
17836	1635000.0	3.0	0.0	130.0	1880.0
17848	1225000.0	11.0	1.0	132.0	1970.0
17851	767000.0	11.0	1.0	132.0	2005.0
17852	810000.0	15.5	2.0	180.9	1989.0
17856	821000.0	6.3	1.0	75.0	2006.0
17860	1520000.0	10.2	2.0	190.0	2012.0
17861	2299500.0	10.2	3.0	230.0	1940.0
17868	2360000.0	7.9	2.0	214.0	1926.0
17871	1460000.0	9.7	2.0	185.0	1955.0
17881	1280000.0	11.4	2.0	200.0	2014.0
17883	1750000.0	11.4	2.0	262.0	2013.0
17892	1100000.0	13.4	2.0	124.0	1957.0
17894	1250000.0	13.4	2.0	161.0	1965.0
17902	830000.0	16.1	2.0	183.0	1962.0
17906	4050000.0	10.5	4.0	465.0	2011.0
17907	2210000.0	10.5	1.0	175.0	1908.0
17917	1680000.0	10.3	2.0	181.0	1920.0
17918	890000.0	10.3	2.0	106.0	1970.0
17920	632000.0	14.0	4.0	100.0	1960.0
17921	1310000.0	5.2	1.0	91.0	1910.0
17924	1500000.0	5.2	3.0	256.0	1997.0
17927	1751000.0	10.8	4.0	320.0	1998.0
17931	685000.0	12.1	1.0	152.0	1990.0
17933	725000.0	12.1	2.0	130.0	1980.0
17934	505000.0	12.1	2.0	90.0	1995.0
17938	1253000.0	12.1	2.0	366.0	2000.0
17943	1390000.0	10.4	1.0	196.0	1950.0
17955	2725000.0	8.4	2.0	275.0	2006.0
17958	870000.0	14.8	2.0	307.0	2012.0
17960	552500.0	34.9	2.0	147.0	1988.0
17962	1925000.0	7.8	2.0	176.0	1900.0
17963	995000.0	11.7	1.0	131.0	1960.0
17966	1200000.0	17.9	4.0	190.0	1960.0
17969	1241000.0	17.5	2.0	625.0	1950.0
17970	1250000.0	16.7	1.0	96.0	1960.0
17971	729500.0	16.7	1.0	218.0	1970.0
17975	560000.0	2.0	1.0	60.0	1975.0
17977	565000.0	20.6	2.0	207.0	2012.0
17978	615000.0	20.6	2.0	222.0	2001.0
17980	548000.0	20.6	2.0	171.0	2010.0
17982	716000.0	20.6	6.0	160.0	1995.0
17987	730000.0	23.0	2.0	150.0	2007.0
17992	766000.0	23.0	2.0	128.0	1960.0
17995	1680000.0	7.9	1.0	172.0	1995.0
17997	475000.0	18.0	2.0	106.0	1990.0
17999	815000.0	21.8	3.0	135.0	1980.0
18000	615000.0	27.7	1.0	254.0	1980.0
18007	1328000.0	16.1	3.0	252.0	1980.0
18008	1300000.0	1.3	1.0	92.0	2001.0
18011	762000.0	18.0	2.0	180.0	1980.0
18013	900000.0	18.0	2.0	129.0	1980.0
18017	3175000.0	7.2	3.0	174.0	1900.0
18018	520000.0	7.2	1.0	74.0	1970.0
18024	2165000.0	7.5	3.0	238.0	1930.0
18027	2050000.0	7.5	3.0	419.0	1930.0
18028	1500000.0	7.5	2.0	148.0	1940.0
18038	545000.0	2.1	1.0	60.0	2011.0
18042	1705000.0	3.6	1.0	116.0	1900.0
18044	1220000.0	3.4	1.0	104.0	1900.0
18045	455000.0	5.1	1.0	62.0	2015.0
18046	575000.0	5.1	1.0	94.5	2000.0
18052	775000.0	45.9	4.0	231.0	1988.0
18053	629000.0	12.9	2.0	136.0	1980.0
18056	3400000.0	7.3	2.0	392.0	1950.0
18057	320000.0	7.3	0.0	49.0	1960.0
18060	2165000.0	7.3	2.0	255.0	2016.0
18063	851000.0	7.3	1.0	87.0	1960.0
18065	1311000.0	16.7	1.0	28.0	1972.0
18068	565000.0	11.2	2.0	105.0	1995.0
18069	770000.0	11.2	2.0	132.0	1960.0
18071	714000.0	16.1	1.0	95.0	1993.0
18072	815000.0	16.1	2.0	168.0	1980.0
18077	1345000.0	13.8	1.0	131.0	1950.0
18079	420000.0	5.3	1.0	47.0	2004.0
18080	1857000.0	5.3	1.0	116.65	1890.0
18084	1425000.0	5.3	1.0	108.0	1930.0
18085	1910000.0	5.3	2.0	165.0	1990.0
18086	1485000.0	5.3	2.0	139.0	1975.0
18087	505000.0	6.2	1.0	52.0	1960.0
18093	912000.0	21.3	2.0	144.0	1965.0
18094	450000.0	8.9	0.0	68.0	1998.0
18098	1645000.0	8.8	4.0	120.0	1930.0
18107	580000.0	18.0	2.0	174.0	2002.0
18113	1570000.0	12.3	1.0	170.0	1900.0
18114	790000.0	26.1	2.0	225.0	1985.0
18118	550000.0	14.0	2.0	94.0	1950.0
18123	1225000.0	3.4	2.0	122.0	1940.0
18125	1510000.0	5.4	2.0	115.0	1960.0
18128	1007000.0	5.4	1.0	114.0	1977.0
18131	860000.0	5.4	1.0	108.0	1950.0
18136	570000.0	6.4	1.0	86.0	1970.0
18137	900000.0	6.4	1.0	11.0	1936.0
18138	345000.0	31.7	0.0	150.0	2000.0
18141	463000.0	16.3	2.0	88.0	2014.0
18148	642500.0	6.4	1.0	95.0	2015.0
18149	798000.0	6.4	2.0	152.0	2010.0
18151	710000.0	6.4	2.0	134.6	2011.0
18152	4050000.0	5.9	2.0	282.0	1915.0
18154	1650000.0	5.9	2.0	117.0	1880.0
18155	2020000.0	5.9	2.0	216.0	2007.0
18157	2500000.0	8.4	3.0	206.0	1925.0
18158	2500000.0	8.4	2.0	110.0	1950.0
18160	1200000.0	4.3	2.0	204.0	1997.0
18161	940000.0	4.3	2.0	183.84	2012.0
18164	1200000.0	11.4	2.0	96.0	1940.0
18168	600000.0	31.7	2.0	210.0	2005.0
18172	2025000.0	20.0	2.0	274.0	2010.0
18173	630000.0	25.9	2.0	220.0	2012.0
18181	1225000.0	6.2	2.0	141.0	1920.0
18183	1800000.0	21.5	2.0	303.0	1950.0
18185	900000.0	14.2	2.0	3.0	2000.0
18188	2558000.0	14.2	2.0	431.0	2015.0
18192	730000.0	6.2	2.0	126.7	2005.0
18197	1230000.0	10.4	1.0	207.0	2016.0
18213	601000.0	15.5	1.0	62.0	1980.0
18216	370000.0	11.4	1.0	54.0	2009.0
18220	900000.0	8.5	1.0	149.0	2014.0
18225	257500.0	8.5	1.0	35.0	1970.0
18226	257500.0	8.5	1.0	35.0	1970.0
18227	1114000.0	8.5	2.0	190.0	2017.0
18229	520000.0	14.7	2.0	185.0	2014.0
18234	760000.0	3.5	1.0	77.0	2013.0
18235	2635000.0	4.6	2.0	154.0	1910.0
18236	1250000.0	4.6	0.0	100.0	1910.0
18237	400000.0	4.6	2.0	50.0	1960.0
18241	4200000.0	4.6	2.0	275.0	1930.0
18243	626000.0	4.6	2.0	78.0	2000.0
18247	1148000.0	8.4	2.0	140.0	1940.0
18252	935000.0	12.0	2.0	99.0	1960.0
18253	510000.0	12.0	2.0	119.0	1950.0
18258	755000.0	12.0	2.0	157.0	1995.0
18262	1200000.0	12.0	2.0	260.0	1940.0
18271	800000.0	19.9	1.0	133.0	2005.0
18276	1170000.0	8.9	3.0	210.0	1975.0
18281	870000.0	22.2	2.0	151.0	1981.0
18285	1800000.0	1.9	1.0	93.0	1900.0
18290	485000.0	20.5	2.0	163.0	2008.0
18291	1350000.0	2.7	1.0	109.0	1930.0
18294	410000.0	2.7	1.0	50.0	1960.0
18306	701000.0	5.0	0.0	107.0	1950.0
18307	1600000.0	5.0	3.0	160.0	1910.0
18309	2000000.0	8.2	4.0	355.0	1999.0
18310	1610000.0	8.2	2.0	274.0	1955.0
18314	700000.0	10.5	1.0	130.0	1950.0
18317	615000.0	10.5	0.0	94.0	1940.0
18319	2400000.0	10.2	2.0	309.0	2016.0
18325	505000.0	18.4	2.0	167.0	2010.0
18326	560000.0	18.4	2.0	159.0	2009.0
18329	1205000.0	15.5	2.0	167.0	1980.0
18330	1750000.0	15.5	2.0	334.0	1990.0
18336	1410000.0	12.4	2.0	250.0	1975.0
18341	670000.0	15.3	2.0	121.0	1980.0
18343	1860000.0	4.1	2.0	176.0	1930.0
18345	1350000.0	4.1	1.0	133.0	1940.0
18349	980000.0	17.2	0.0	192.0	1978.0
18358	455000.0	14.7	4.0	101.0	1983.0
18361	455000.0	14.7	1.0	125.0	1980.0
18363	1276000.0	6.4	1.0	130.0	1945.0
18368	1157000.0	16.7	2.0	162.0	1971.0
18369	1100000.0	16.7	2.0	237.0	1970.0
18375	500000.0	27.2	1.0	179.0	2005.0
18376	1142000.0	6.3	2.0	176.0	2012.0
18379	780000.0	6.3	1.0	84.0	2013.0
18386	935000.0	11.0	2.0	180.0	1985.0
18387	815000.0	11.0	2.0	130.0	2014.0
18391	451500.0	9.4	1.0	88.0	1965.0
18392	825000.0	4.3	2.0	164.0	2005.0
18393	425500.0	4.3	1.0	82.0	1960.0
18396	1306000.0	4.3	0.0	126.0	1900.0
18398	1420000.0	10.2	1.0	130.0	1965.0
18400	805000.0	21.5	2.0	164.0	2006.0
18401	934000.0	9.5	1.0	163.0	1975.0
18403	2330000.0	7.9	4.0	210.0	1970.0
18407	762000.0	23.2	2.0	148.0	1980.0
18414	1070000.0	13.4	2.0	96.0	1950.0
18420	706000.0	13.4	1.0	305.0	1940.0
18422	785000.0	25.0	2.0	138.0	1980.0
18423	950000.0	25.0	4.0	255.0	1970.0
18425	2800000.0	10.5	2.0	226.0	1900.0
18426	290000.0	10.5	1.0	35.0	1960.0
18429	570500.0	14.0	1.0	92.0	1965.0
18431	631000.0	14.0	2.0	158.0	1960.0
18432	372100.0	6.4	1.0	66.0	2000.0
18433	1350000.0	5.2	1.0	184.0	1920.0
18436	702500.0	4.0	1.0	78.0	2013.0
18437	275000.0	5.2	1.0	36.0	1970.0
18438	835000.0	5.2	1.0	77.0	1950.0
18444	710000.0	12.1	1.0	142.0	1968.0
18450	1840000.0	10.1	1.0	171.0	1920.0
18451	430000.0	10.1	1.0	68.0	1960.0
18453	495000.0	31.2	1.0	94.0	1980.0
18454	403500.0	34.9	3.0	101.0	2009.0
18456	361000.0	7.8	1.0	53.0	1975.0
18457	960000.0	11.7	2.0	151.0	2000.0
18465	900000.0	6.7	0.0	102.0	1920.0
18466	365000.0	2.0	0.0	46.0	1960.0
18468	310000.0	20.6	1.0	114.0	2013.0
18471	662000.0	23.0	1.0	120.0	1950.0
18483	560000.0	18.0	2.0	153.0	1995.0
18485	802000.0	22.2	2.0	185.0	1998.0
18486	800000.0	22.2	4.0	150.0	1980.0
18487	854000.0	22.2	2.0	181.0	1975.0
18491	920000.0	16.1	2.0	187.0	2007.0
18492	904000.0	16.1	2.0	116.0	1960.0
18494	1440000.0	8.9	2.0	116.0	1955.0
18497	1054000.0	18.0	2.0	230.0	1974.0
18498	625000.0	28.5	2.0	165.0	1980.0
18499	600000.0	19.6	2.0	155.0	1970.0
18502	630000.0	19.6	2.0	127.0	2012.0
18503	1012000.0	19.6	3.0	355.0	2009.0
18504	565000.0	19.6	2.0	110.0	1985.0
18505	502500.0	7.5	1.0	62.0	1980.0
18509	1410000.0	7.5	1.0	198.0	1950.0
18511	748888.0	24.8	4.0	280.0	1960.0
18512	850000.0	24.8	1.0	148.0	1985.0
18514	490000.0	2.1	1.0	57.0	2013.0
18520	395000.0	5.1	1.0	73.0	1970.0
18521	991000.0	5.1	1.0	106.0	1910.0
18524	945000.0	15.4	2.0	194.0	2010.0
18525	1020000.0	15.4	1.0	116.4	1970.0
18529	506000.0	38.0	4.0	123.0	1984.0
18530	755000.0	38.0	1.0	163.0	1960.0
18532	426000.0	45.9	1.0	103.0	1950.0
18534	540000.0	7.3	1.0	77.0	1960.0
18536	960000.0	16.7	1.0	101.0	1990.0
18537	1116500.0	16.7	2.0	182.85	1960.0
18542	585000.0	16.1	1.0	79.0	1965.0
18544	800000.0	16.1	2.0	169.0	1960.0
18546	896000.0	16.1	1.0	130.0	1970.0
18555	1150000.0	5.3	1.0	119.0	2000.0
18556	1100000.0	5.3	1.0	109.5	1999.0
18560	525000.0	21.3	1.0	80.0	1980.0
18562	650000.0	8.8	1.0	107.0	2013.0
18563	580000.0	8.8	2.0	75.0	1955.0
18567	536500.0	18.4	4.0	129.7	1972.0
18575	705000.0	15.5	3.0	198.0	2000.0
18576	590000.0	15.5	2.0	152.0	1980.0
18577	920000.0	11.7	1.0	140.0	1960.0
18578	1100000.0	11.7	2.0	267.0	2011.0
18579	840000.0	11.7	2.0	138.0	1970.0
18582	535000.0	3.4	1.0	110.0	1998.0
18583	1080000.0	5.4	2.0	103.0	1960.0
18585	575000.0	25.2	2.0	131.0	1975.0
18595	930000.0	6.4	4.0	116.0	1940.0
18596	650000.0	6.4	1.0	104.0	2013.0
18597	702000.0	6.4	2.0	131.0	2000.0
18601	440000.0	4.3	2.0	93.0	2003.0
18602	520000.0	17.4	1.0	111.0	1960.0
18605	520000.0	17.4	2.0	128.0	1985.0
18606	515000.0	17.4	0.0	122.0	1985.0
18608	387000.0	0.0	0.0	47.0	2011.0
18610	336000.0	29.8	1.0	116.0	1975.0
18611	426000.0	29.8	3.0	142.0	1975.0
18614	610000.0	20.6	2.0	208.0	2015.0
18615	775500.0	17.9	4.0	125.0	1980.0
18616	726000.0	17.9	2.0	132.0	1982.0
18617	710000.0	17.9	2.0	123.0	1985.0
18619	820000.0	16.2	2.0	157.0	2010.0
18623	1425000.0	6.2	2.0	151.0	1890.0
18624	935000.0	14.3	2.0	109.0	1985.0
18634	2248000.0	14.2	2.0	398.0	2016.0
18635	1260000.0	14.2	2.0	148.47	1960.0
18638	960000.0	18.8	1.0	130.0	1965.0
18643	956000.0	10.1	1.0	137.0	1994.0
18645	605000.0	34.1	2.0	121.0	1990.0
18648	950000.0	10.4	2.0	148.0	1970.0
18653	541000.0	1.8	1.0	53.0	2004.0
18655	1307500.0	5.3	0.0	124.0	1920.0
18660	1211000.0	16.7	3.0	167.0	1970.0
18665	1610000.0	12.3	2.0	193.0	1950.0
18667	1150000.0	12.3	3.0	122.0	1970.0
18672	435000.0	47.3	2.0	553.0	2005.0
18673	1190000.0	21.5	2.0	131.0	2013.0
18675	503750.0	21.5	1.0	88.0	2007.0
18681	690000.0	14.7	2.0	531.0	2012.0
18682	596000.0	14.7	2.0	182.9	2006.0
18683	698000.0	14.7	2.0	190.0	2012.0
18687	500000.0	4.6	1.0	78.0	1960.0
18696	953000.0	12.0	2.0	115.0	1970.0
18697	468000.0	12.0	1.0	81.0	2012.0
18698	710000.0	12.0	1.0	138.0	2013.0
18703	502000.0	12.0	2.0	69.0	2015.0
18708	800000.0	2.4	2.0	89.0	2008.0
18710	710000.0	21.3	2.0	88.0	1989.0
18714	735000.0	23.5	1.0	143.0	1984.0
18716	755000.0	23.5	2.0	178.0	2003.0
18717	537000.0	20.6	2.0	156.0	1994.0
18718	386000.0	35.4	1.0	106.0	1970.0
18719	763000.0	35.4	4.0	184.75	1980.0
18721	768000.0	35.4	3.0	170.0	1970.0
18722	2800000.0	1.9	2.0	193.74	1860.0
18724	345000.0	20.5	1.0	131.0	1999.0
18725	666000.0	2.7	1.0	73.0	2005.0
18731	610000.0	14.0	2.0	135.0	1975.0
18733	550000.0	14.0	1.0	130.0	1965.0
18734	520000.0	14.0	1.0	110.0	1950.0
18738	470000.0	5.0	0.0	67.0	1950.0
18743	860000.0	10.5	3.0	126.0	1910.0
18752	853000.0	15.5	2.0	330.0	1990.0
18761	1140000.0	4.1	2.0	119.0	1990.0
18763	341500.0	4.3	1.0	68.5	2012.0
18766	1111500.0	17.2	0.0	94.0	1960.0
18769	1045000.0	14.7	2.0	153.0	1990.0
18770	622000.0	14.7	1.0	71.0	2012.0
18771	826000.0	21.1	0.0	135.0	1975.0
18774	655000.0	14.5	1.0	98.0	1975.0
18778	505000.0	14.7	4.0	116.0	1987.0
18781	335000.0	14.7	1.0	113.0	1980.0
18785	700000.0	6.4	2.0	131.0	2013.0
18788	800000.0	16.5	2.0	142.0	1985.0
18789	1090000.0	16.7	2.0	246.0	1978.0
18790	1920000.0	6.8	0.0	178.0	1900.0
18792	530000.0	25.5	2.0	155.0	2011.0
18793	631000.0	25.5	2.0	184.0	2015.0
18798	982500.0	6.3	2.0	122.0	1945.0
18801	1230000.0	6.3	2.0	144.0	1880.0
18804	1190000.0	3.0	1.0	175.0	2000.0
18807	1680000.0	7.5	2.0	136.0	1965.0
18820	620000.0	15.5	2.0	107.0	1975.0
18821	830000.0	9.4	2.0	130.0	1965.0
18823	805000.0	9.4	5.0	146.0	1950.0
18824	510000.0	9.4	1.0	100.0	2001.0
18827	486000.0	6.3	2.0	63.0	1960.0
18828	855000.0	4.3	2.0	129.0	2011.0
18829	1035000.0	4.3	1.0	117.0	1900.0
18832	1450000.0	10.2	1.0	154.0	1965.0
18833	1060000.0	10.2	2.0	1.0	2000.0
18834	970000.0	21.5	2.0	154.0	1960.0
18838	750000.0	9.5	2.0	103.0	1990.0
18839	800000.0	9.5	3.0	166.0	1985.0
18844	2400000.0	9.7	2.0	262.0	1980.0
18847	1850000.0	9.7	3.0	266.0	1960.0
18849	670000.0	39.0	2.0	244.0	2005.0
18850	1850000.0	17.3	2.0	203.0	2007.0
18851	906000.0	8.8	1.0	109.98	1960.0
18855	410000.0	11.4	1.0	75.0	1967.0
18856	1500000.0	11.4	2.0	188.0	1950.0
18862	874000.0	13.4	1.0	103.0	2014.0
18865	560000.0	8.6	1.0	137.0	2002.0
18870	450000.0	14.0	1.0	100.0	1960.0
18872	1120000.0	5.2	1.0	107.0	1920.0
18873	1110000.0	5.2	0.0	101.0	1922.0
18875	1790000.0	5.2	6.0	238.0	1950.0
18876	390500.0	4.0	1.0	49.0	2011.0
18880	999000.0	12.1	2.0	268.0	1991.0
18889	796000.0	10.1	2.0	86.0	1975.0
18894	1050000.0	10.1	2.0	133.0	1990.0
18897	610000.0	7.8	1.0	88.0	2007.0
18899	639000.0	27.0	2.0	104.0	1980.0
18901	1050000.0	17.9	2.0	169.0	1970.0
18902	640000.0	3.6	1.0	110.0	2011.0
18903	1285000.0	6.7	2.0	143.0	1930.0
18907	1080000.0	2.0	0.0	94.0	1890.0
18910	607500.0	20.6	2.0	185.0	1999.0
18913	500000.0	20.6	2.0	150.0	2008.0
18915	510000.0	20.6	2.0	161.0	2014.0
18916	592500.0	20.6	2.0	188.0	2011.0
18921	669000.0	24.7	1.0	145.0	1960.0
18925	895000.0	24.7	4.0	186.0	1970.0
18929	505000.0	18.0	2.0	105.9	1995.0
18931	1530000.0	12.4	2.0	215.0	1975.0
18933	816000.0	14.3	2.0	121.0	2010.0
18934	1385000.0	14.3	2.0	203.0	1980.0
18940	472500.0	28.8	2.0	74.0	1960.0
18942	895000.0	1.3	1.0	60.0	1990.0
18943	724000.0	27.0	2.0	104.0	2000.0
18944	1975000.0	7.2	2.0	165.0	1900.0
18945	1200000.0	7.2	2.0	117.0	1965.0
18949	630000.0	7.2	1.0	73.0	1970.0
18958	1535000.0	8.2	2.0	152.0	1925.0
18959	830000.0	13.1	1.0	102.0	1950.0
18960	740000.0	24.8	2.0	118.0	1955.0
18964	430000.0	5.1	1.0	110.0	2007.0
18965	900000.0	5.1	3.0	106.0	1880.0
18966	1000000.0	5.1	1.0	206.0	1994.0
18967	891000.0	5.1	3.0	101.7	1920.0
18969	1011000.0	15.4	1.0	114.0	1960.0
18977	580000.0	7.3	1.0	62.0	1970.0
18978	519500.0	7.3	1.0	73.0	1970.0
18979	656000.0	16.7	1.0	120.0	2012.0
18983	1182000.0	16.7	3.0	152.0	1975.0
18987	1000000.0	16.7	2.0	124.0	1996.0
18988	493000.0	11.2	2.0	201.0	2000.0
18989	940000.0	11.2	5.0	173.0	1960.0
18990	435000.0	11.2	1.0	73.0	2010.0
18995	470000.0	20.4	2.0	133.0	2016.0
18997	741000.0	11.2	2.0	158.0	1960.0
18998	550000.0	11.2	2.0	100.0	1950.0
19001	1405000.0	13.8	2.0	139.0	2014.0
19004	1270500.0	21.3	3.0	180.0	1957.0
19005	751000.0	21.3	2.0	129.0	1950.0
19011	1535000.0	16.0	2.0	719.0	1998.0
19016	700000.0	18.0	4.0	236.0	1995.0
19017	520000.0	18.4	0.0	109.0	1986.0
19018	650000.0	18.4	2.0	205.0	1985.0
19021	472000.0	12.3	1.0	70.0	1970.0
19022	880000.0	7.8	2.0	113.0	2005.0
19023	985000.0	7.8	2.0	154.0	2016.0
19025	528000.0	14.0	3.0	92.0	1960.0
19028	918000.0	11.7	2.0	166.0	2000.0
19031	591000.0	5.4	2.0	90.0	1887.0
19033	565000.0	14.0	3.0	106.9	1980.0
19035	362000.0	31.7	2.0	141.0	1970.0
19038	560000.0	16.3	2.0	104.0	1970.0
19039	447000.0	41.0	2.0	102.0	2002.0
19045	681000.0	6.4	2.0	93.82	1950.0
19046	1005000.0	6.4	5.0	109.0	1930.0
19047	468000.0	6.4	2.0	89.0	1990.0
19051	640000.0	4.3	2.0	132.0	2000.0
19054	420000.0	17.4	1.0	94.0	1990.0
19059	326000.0	29.8	1.0	115.0	1985.0
19069	725000.0	17.9	2.0	129.0	1980.0
19070	1101000.0	17.2	2.0	132.6	1950.0
19071	926000.0	17.2	2.0	170.0	2000.0
19074	362000.0	6.2	1.0	55.0	2015.0
19077	309000.0	21.5	1.0	42.0	1978.0
19080	611000.0	14.2	1.0	82.0	1970.0
19082	755000.0	18.8	2.0	132.0	2005.0
19083	862000.0	18.8	2.0	3.0	2002.0
19084	815500.0	18.8	2.0	104.0	1960.0
19087	1100000.0	6.2	3.0	154.3	1940.0
19088	1130000.0	10.4	2.0	163.0	1975.0
19089	1006000.0	10.4	1.0	178.74	2008.0
19092	445000.0	22.7	3.0	82.0	1998.0
19093	650000.0	22.7	1.0	130.0	1970.0
19094	465000.0	1.8	1.0	53.0	2010.0
19096	1335000.0	5.3	1.0	112.0	1920.0
19101	1390000.0	15.5	2.0	243.0	2010.0
19102	643500.0	47.3	2.0	300.0	2010.0
19108	510000.0	8.5	1.0	88.3	2012.0
19109	550000.0	8.5	1.0	80.7	2008.0
19111	580000.0	8.5	1.0	111.0	2010.0
19118	250000.0	8.4	1.0	34.0	1965.0
19119	392000.0	8.4	1.0	41.0	1965.0
19120	505000.0	8.4	1.0	43.0	2000.0
19121	980000.0	8.4	3.0	107.0	1925.0
19124	320000.0	12.0	1.0	65.0	1965.0
19126	617500.0	12.0	1.0	114.0	2010.0
19127	1282500.0	12.0	2.0	251.0	2015.0
19129	419000.0	2.4	1.0	51.0	2011.0
19134	1667500.0	2.4	2.0	141.0	1940.0
19135	685000.0	2.4	1.0	77.0	2011.0
19137	882500.0	19.9	2.0	145.0	1975.0
19139	910000.0	19.9	2.0	162.0	1977.0
19146	1651000.0	15.2	1.0	125.0	1950.0
19148	1040000.0	22.2	2.0	152.0	1970.0
19149	1120000.0	22.2	2.0	179.0	1985.0
19156	500000.0	20.5	2.0	118.0	2008.0
19158	420000.0	2.7	1.0	43.0	1960.0
19159	460000.0	2.7	0.0	63.0	2014.0
19160	1340000.0	2.7	2.0	133.0	1995.0
19163	700000.0	22.2	2.0	105.0	1980.0
19167	360000.0	5.0	1.0	49.0	1971.0
19172	1220000.0	8.2	2.0	185.0	1960.0
19173	500000.0	31.7	3.0	127.0	1975.0
19174	438000.0	31.7	4.0	96.0	1994.0
19177	650000.0	10.5	1.0	181.6	2005.0
19180	615000.0	10.5	1.0	27.0	1999.0
19186	740000.0	18.0	2.0	156.0	2000.0
19189	463500.0	18.4	2.0	156.0	2006.0
19190	530000.0	18.4	2.0	153.0	2009.0
19192	446000.0	18.4	2.0	162.0	2012.0
19193	520000.0	18.0	2.0	161.0	2005.0
19194	530000.0	18.0	1.0	119.0	2011.0
19195	725500.0	18.0	2.0	260.0	2011.0
19200	502000.0	15.5	2.0	143.0	2004.0
19204	1215000.0	12.4	4.0	240.0	1970.0
